arxiv_id,url,month,field,tag,bucket,second_reader,quote,tools_named,vendors,confidence
2408.14209,https://arxiv.org/abs/2408.14209,2024-08,math.DS,writing_polish,writing,pair_supported,"To write this paper, T.V.G. used several AI tools. Github-copilot for help when writing the code, Grammarly for help with grammar and spelling, academicgpt to assist writing and spell checking.",Github-copilot; Grammarly; academicgpt,microsoft; openai,high
2408.03883,https://arxiv.org/abs/2408.03883,2024-08,math.FA,code_computation,code_computation,pair_supported,"The function \verb+eigs_sigma+, largely written by ChatGPT based on a specification similar to the above, computes $\widehat \sigma^n(A)$, $\sigma^n(A)$, $r_L(A)$, and $\|C\|$, using \eqref{eq:rdefs}, \eqref{eq:sigmahat}, and \eqref{eq:sigma}.",ChatGPT,openai,high
2408.03883,https://arxiv.org/abs/2408.03883,2024-08,math.FA,code_computation,code_computation,pair_supported,"The necessary merging of intervals to achieve this minimal representation, and the operations needed to perform the intersection of $\R\cap \sigma_0^n(A)$ and $\R\cap \widehat \sigma_0^n(A)$ in \eqref{eq:Sigma}, are carried out by auxiliary functions \verb+mergeIntervals+ and \verb+intersectIntervals+, written by ChatGPT and presented in \S\ref{code:int}.",ChatGPT,openai,high
2408.06200,https://arxiv.org/abs/2408.06200,2024-08,math.NT,code_computation,code_computation,pair_supported,"The theoretical strategy was fully developed by the authors, and the code for some programs was partially generated with the help of Gemini 3 Pro and ChatGPT 5.5.",Gemini 3 Pro; ChatGPT 5.5,google; openai,high
2408.01047,https://arxiv.org/abs/2408.01047,2024-08,math.OC,writing_polish,writing,pair_supported,During the preparation of this work the authors used ChatGPT in order to enhance the readibility of the paper.,ChatGPT,openai,high
2408.06238,https://arxiv.org/abs/2408.06238,2024-08,math.OC,writing_polish,writing,pair_supported,Artificial Intelligence technologies were used for grammar checking.,Artificial Intelligence technologies,unnamed,high
2408.14226,https://arxiv.org/abs/2408.14226,2024-08,math.OC,writing_polish,writing,pair_supported,During the preparation of this work the author(s) used ChatGPT in order to refine some part of the text.,ChatGPT,openai,high
2410.00162,https://arxiv.org/abs/2410.00162,2024-09,math.AP,writing_polish,writing,pair_supported,"During the preparation of this work, the authors used the AI ChatGPT and the AI Gemini to correct grammar and orthography in the text.",AI ChatGPT; AI Gemini,google; openai,high
2409.01860,https://arxiv.org/abs/2409.01860,2024-09,math.GR,writing_polish,writing,pair_supported,"During the preparation of this work, the author used ""Writefull"" to check spelling and grammar.",Writefull,unnamed,high
2409.06200,https://arxiv.org/abs/2409.06200,2024-09,math.GR,writing_polish,writing,pair_supported,"However, large language models such as \texttt{ChatGPT} and \texttt{Claude} were used for checking grammar, spelling, punctuation, and consistent use of language throughout the text; all editing was done manually by the authors.",ChatGPT; Claude,anthropic; openai,high
2409.02248,https://arxiv.org/abs/2409.02248,2024-09,math.MG,code_computation,code_computation,pair_supported,The large language models ChatGPT-4 and Claude 3.5-Sonnet were used to aid in writing part of the python code.,ChatGPT-4; Claude 3.5-Sonnet,anthropic; openai,high
2409.08793,https://arxiv.org/abs/2409.08793,2024-09,math.NA,writing_polish,writing,pair_supported,"During the preparation of this work, the author(s) used ChatGPT to improve language and grammar.",ChatGPT,openai,high
2409.12296,https://arxiv.org/abs/2409.12296,2024-09,math.NA,writing_polish,writing,pair_supported,We also acknowledge ChatGPT for its assistance in refining the language and improving the clarity of the manuscript.,ChatGPT,openai,high
2409.01177,https://arxiv.org/abs/2409.01177,2024-09,math.OC,writing_polish,writing,pair_supported,The authors used ChatGPT (\url{https://chat.openai.com/}) for alternative formulations.,ChatGPT,openai,high
2409.02260,https://arxiv.org/abs/2409.02260,2024-09,math.OC,writing_polish,writing,pair_supported,"During the preparation of this work, the author(s) used ChatGPT in order to improve the writing of this paper.",ChatGPT,openai,high
2409.04115,https://arxiv.org/abs/2409.04115,2024-09,math.OC,writing_polish,writing,pair_supported,ChatGPT~\cite{Openai2024Chatgpt} was used for light editing of this text.,ChatGPT,openai,high
2409.04479,https://arxiv.org/abs/2409.04479,2024-09,math.OC,writing_polish,writing,pair_supported,During the preparation of this work the authors used Chat-GPT in order to improve language and readability.,Chat-GPT,openai,high
2409.01005,https://arxiv.org/abs/2409.01005,2024-09,math.RT,writing_polish,writing,pair_supported,"We like to thank Elijah Bodish, C{\'e}dric Bonnaf{\'e}, Ben Elias \ochanged{and Simon Riche} for their invaluable insights and thoughtful discussions, and ChatGPT for help during proofreading.",ChatGPT,openai,high
2409.05654,https://arxiv.org/abs/2409.05654,2024-09,math.ST,vague_proof_contributions,research_assistance,reread_confirmed,The author acknowledges the use of ChatGPT-5.6 Pro for proof assistance and proofreading.,ChatGPT-5.6 Pro,openai,high
2409.05654,https://arxiv.org/abs/2409.05654,2024-09,math.ST,writing_polish,writing,pair_supported,The author acknowledges the use of ChatGPT-5.6 Pro for proof assistance and proofreading.,ChatGPT-5.6 Pro,openai,high
2409.19129,https://arxiv.org/abs/2409.19129,2024-09,math.ST,code_computation,code_computation,pair_supported,"In preparing this paper, the authors used Claude Code to assist with code development and simulation.",Claude Code,anthropic,high
2410.22327,https://arxiv.org/abs/2410.22327,2024-10,math.AT,figures_media,,pair_supported,Image generated by OpenArt AI.,OpenArt AI,unnamed,high
2410.24077,https://arxiv.org/abs/2410.24077,2024-10,math.AT,writing_polish,writing,pair_supported,"Finally, I also wish to acknowledge my usage of OpenAI's ChatGPT, which aided me with the phrasing and \LaTeX{} formatting of this text.",OpenAI's ChatGPT,openai,high
2410.13840,https://arxiv.org/abs/2410.13840,2024-10,math.CO,code_computation,code_computation,pair_supported,We express our gratitude to OpenAI's ChatGPT for providing assistance in the generation of TikZ code for the visualizations used in this paper.,OpenAI's ChatGPT,openai,high
2410.13840,https://arxiv.org/abs/2410.13840,2024-10,math.CO,figures_media,,pair_supported,We express our gratitude to OpenAI's ChatGPT for providing assistance in the generation of TikZ code for the visualizations used in this paper.,OpenAI's ChatGPT,openai,high
2410.18515,https://arxiv.org/abs/2410.18515,2024-10,math.DS,writing_polish,writing,pair_supported,During the preparation of this work the authors used Claude.ai 3.5 Sonnet in order to improve language and readability.,Claude.ai 3.5 Sonnet,anthropic,high
2410.05872,https://arxiv.org/abs/2410.05872,2024-10,math.FA,draft_text_generated,writing,pair_supported,"Asking ChatGPT provides the following answer (which is of course based on widely used formulations in the literature, and is thus representative for typical formulations used): \newline In the context of mathematics and physics, a signal generally refers to a function that conveys information. Signals can be represented mathematically and are often used in various branches of science and engineering, including physics and telecommunications. In physics, signals can represent various physical quantities, such as voltage, temperature, or sound waves, and they play a crucial role in the analysis and understanding of systems. In the field of mathematics, signal processing involves the study of mathematical techniques for analyzing and manipulating signals.",ChatGPT,openai,high
2410.16925,https://arxiv.org/abs/2410.16925,2024-10,math.GM,writing_polish,writing,pair_supported,"Its assistance in enhancing the clarity, structure, and accessibility of the paper was truly significant.",ChatGPT,openai,high
2410.00637,https://arxiv.org/abs/2410.00637,2024-10,math.NA,writing_polish,writing,pair_supported,"We acknowledge the use of ChatGPT to correct occasional grammar and style errors (in particular, in the introduction).",ChatGPT,openai,high
2410.01177,https://arxiv.org/abs/2410.01177,2024-10,math.NA,writing_polish,writing,pair_supported,During the preparation of this work the author(s) used ChatGPT 4o in order to improve language and readability.,ChatGPT 4o,openai,high
2410.01911,https://arxiv.org/abs/2410.01911,2024-10,math.NA,writing_polish,writing,pair_supported,"During the preparation of this work the authors used Chat-GPT to improve grammar, readability, and eloquence.",Chat-GPT,openai,high
2410.06832,https://arxiv.org/abs/2410.06832,2024-10,math.NA,writing_polish,writing,pair_supported,"During the edition of this work, the authors utilized ChatGPT to enhance readability and language quality.",ChatGPT,openai,high
2410.08735,https://arxiv.org/abs/2410.08735,2024-10,math.NA,writing_polish,writing,pair_supported,During the preparation of this work the author(s) used ChatGPT in order to check grammar errors and improve readability.,ChatGPT,openai,high
2410.09384,https://arxiv.org/abs/2410.09384,2024-10,math.NA,writing_polish,writing,pair_supported,During the preparation of this work the author used ChatGPT in order to correct typos and improve readability of the article.,ChatGPT,openai,high
2410.12625,https://arxiv.org/abs/2410.12625,2024-10,math.NA,writing_polish,writing,pair_supported,During the preparation of this work the author used ChatGPT in order to improve readability and language.,ChatGPT,openai,high
2410.17938,https://arxiv.org/abs/2410.17938,2024-10,math.NA,writing_polish,writing,pair_supported,"The authors acknowledge using Grammarly and chatGPT to polish the written text for spelling, grammar, and general style.",Grammarly; chatGPT,openai,high
2410.20828,https://arxiv.org/abs/2410.20828,2024-10,math.NA,writing_polish,writing,pair_supported,"During the preparation of this work, the authors utilised ChatGPT 4.0 and Grammarly to ensure consistency and check grammar.",ChatGPT 4.0; Grammarly,openai,high
2410.21207,https://arxiv.org/abs/2410.21207,2024-10,math.NA,figures_media,,pair_supported,We use google Gemini AI to generate an $n \times n$ image in figure 6.,google Gemini AI,google,high
2410.21824,https://arxiv.org/abs/2410.21824,2024-10,math.NA,writing_polish,writing,pair_supported,During the preparation of this work the authors used ChatGPT in order to enhance readability.,ChatGPT; GitHub Copilot plugin for Visual Studio Code,microsoft; openai,high
2410.21824,https://arxiv.org/abs/2410.21824,2024-10,math.NA,writing_polish,writing,pair_supported,They further used the GitHub Copilot plugin for Visual Studio Code for assistance with mathematical notation and formatting in LaTeX.,ChatGPT; GitHub Copilot plugin for Visual Studio Code,microsoft; openai,high
2410.22822,https://arxiv.org/abs/2410.22822,2024-10,math.NA,writing_polish,writing,pair_supported,The author acknowledge the usage of ChatGPT to fix grammar and general style and to perform proof-reading.,ChatGPT; ChatGPT o1-mini,openai,high
2410.00315,https://arxiv.org/abs/2410.00315,2024-10,math.OC,literature_search,lit_review,pair_supported,Claude suggests investigating the classical Eisenberg-Noe model in financial networks \cite{eisenberg_noe_2001}.,Anthropic's Claude-3.5-sonnet; Google's Gemini-1.5-Pro-experimental-0827; OpenAI's GPT-4o; OpenAI's GPT-o1-mini; Claude-3-opus; Grok 2; Llama-3.1; GPT-o1-preview,anthropic; google; openai; other,medium
