arxiv_id,url,month,field,tool,vendor,quote
2403.18088,https://arxiv.org/abs/2403.18088,2024-03,math.NA,GitHub Copilot,microsoft,During the preparation of this work the authors used GitHub Copilot in order to propose wordings and mathematical typesetting.
2403.15669,https://arxiv.org/abs/2403.15669,2024-03,math.OC,ChatGPT,openai,"During the preparation of this paper, the authors used ChatGPT in order to improve the readability and the English language of this paper."
2403.17705,https://arxiv.org/abs/2403.17705,2024-03,math.PR,"ChatGPT, based on GPT-4 (OpenAI, 2023–2024)",openai,"Specifically, ChatGPT, based on GPT-4 (OpenAI, 2023–2024), was used to assist with minor language editing and to accelerate the generation of LaTeX/TikZ code for illustrative figures and simulations made in the programming language R."
2403.12110,https://arxiv.org/abs/2403.12110,2024-03,math.ST,ChatGPT,openai,"ChatGPT, an AI language model developed by OpenAI, was used to enhance the grammar of this paper."
2403.12110,https://arxiv.org/abs/2403.12110,2024-03,math.ST,Wolfram Alpha,,"To deduce and verify complex mathematical expressions, both Wolfram Alpha and ChatGPT were utilized."
2404.13136,https://arxiv.org/abs/2404.13136,2024-04,math.CO,ChatGPT-4,openai,"With the assistance of ChatGPT-4, we rewrote the code in Julia, a high-performance dynamic language, reducing runtime to under 8 minutes on the same machine."
2404.09513,https://arxiv.org/abs/2404.09513,2024-04,math.CT,ChatGPT,openai,We utilized ChatGPT for proofreading support in the preparation of this paper.
2404.18734,https://arxiv.org/abs/2404.18734,2024-04,math.DS,Generative AI,unnamed,Generative AI was used to improve the readability of the paper.
2404.08518,https://arxiv.org/abs/2404.08518,2024-04,math.GM,ChatGPT 5.4 Pro,openai,"Problem \ref{prob:fin} for equations $z^2+y^2z-z+x^3+2=0$ and $z^2+y^2z+x^3+x\pm 1=0$ has been solved by ChatGPT 5.4 Pro, and these equations have been removed from Tables \ref{tab:H24finopen} and \ref{tab:l9openfin}."
2404.08518,https://arxiv.org/abs/2404.08518,2024-04,math.GM,ChatGPT5.4,openai,"Equation $1-x+x^3+x^2 y^2+z+z^2 = 0$, which was the smallest equation in $n\geq 3$ variables with open Problem \ref{prob:main}, has a solution $(x, y, z) = (-1398651019, 153, 52307072551909)$ found by Eugene Go with the help of ChatGPT5.4."
2404.13811,https://arxiv.org/abs/2404.13811,2024-04,math.NA,chatGPT,openai,During the preparation of this work the authors used chatGPT in order to improve language and readability.
2404.03647,https://arxiv.org/abs/2404.03647,2024-04,math.OC,Claude 3 Opus,anthropic,"In this paper, we explore the capabilities of state-of-the-art large language models (LLMs) such as GPT-4, Claude 3 Opus, and Gemini 1.0 Ultra in solving undergraduate-level control problems."
2404.03647,https://arxiv.org/abs/2404.03647,2024-04,math.OC,GPT-4,openai,"In this paper, we explore the capabilities of state-of-the-art large language models (LLMs) such as GPT-4, Claude 3 Opus, and Gemini 1.0 Ultra in solving undergraduate-level control problems."
2404.03647,https://arxiv.org/abs/2404.03647,2024-04,math.OC,Gemini 1.0 Ultra,google,"In this paper, we explore the capabilities of state-of-the-art large language models (LLMs) such as GPT-4, Claude 3 Opus, and Gemini 1.0 Ultra in solving undergraduate-level control problems."
2404.04832,https://arxiv.org/abs/2404.04832,2024-04,math.OC,ChatGPT,openai,During the preparation of this work the authors used ChatGPT in order to check for grammatical errors and improve readability.
2404.01245,https://arxiv.org/abs/2404.01245,2024-04,math.ST,ChatGPT-3.5-turbo,openai,"Subsequently, we employed these questions as prompts, directing {ChatGPT-3.5-turbo} to respond by forecasting the next token in the sequence where the temperature parameter is set to be $1$."
2404.01245,https://arxiv.org/abs/2404.01245,2024-04,math.ST,ChatGPT-4,openai,We prompted {ChatGPT-4} to generate a list of twenty open-ended and engaging questions to foster thought-provoking conversations.
2404.01245,https://arxiv.org/abs/2404.01245,2024-04,math.ST,OPT-1.3B,,"In our real-world experiments, we evaluate two models: OPT-1.3B \citep{zhang2022opt} and Sheared-LLaMA-2.7B \citep{xia2023sheared}."
2404.01245,https://arxiv.org/abs/2404.01245,2024-04,math.ST,Sheared-LLaMA-2.7B,other,"In our real-world experiments, we evaluate two models: OPT-1.3B \citep{zhang2022opt} and Sheared-LLaMA-2.7B \citep{xia2023sheared}."
2404.13960,https://arxiv.org/abs/2404.13960,2024-04,math.ST,Claude AI assistant,anthropic,"The author would like to acknowledge the helpful discussions and insights gained through interactions with the Claude AI assistant, which contributed to refining the presentation of this work."
2405.19402,https://arxiv.org/abs/2405.19402,2024-05,math.DG,tensorflow,,We achieve this by using the implementation of gradient descent from the machine learning package \texttt{tensorflow}.
2405.09610,https://arxiv.org/abs/2405.09610,2024-05,math.GT,BERT,,"In a similar vein to that employed in §\ref{nns}, the BERT model is now used to classify whether a given pair of IsoSigs represent the triangulations of the same manifold."
2405.09610,https://arxiv.org/abs/2405.09610,2024-05,math.GT,sci-kit learn,,"Pachner graphs were constructed and analysed using \texttt{networkx} \cite{Hagberg2008ExploringNS}, whilst machine learning used the \texttt{sci-kit learn} \cite{sklearn} and \texttt{tensorflow} \cite{tensorflow2015whitepaper} libraries."
2405.09610,https://arxiv.org/abs/2405.09610,2024-05,math.GT,tensorflow,,"Pachner graphs were constructed and analysed using \texttt{networkx} \cite{Hagberg2008ExploringNS}, whilst machine learning used the \texttt{sci-kit learn} \cite{sklearn} and \texttt{tensorflow} \cite{tensorflow2015whitepaper} libraries."
2405.09610,https://arxiv.org/abs/2405.09610,2024-05,math.GT,transformers,,This model is implemented using the \texttt{transformers} library \cite{wolf-etal-2020-transformers}.
2405.18094,https://arxiv.org/abs/2405.18094,2024-05,math.NA,Le Chat,other,We thank the language model \textit{Le Chat} for its assistance in refining formulations during the writing process.
2405.10519,https://arxiv.org/abs/2405.10519,2024-05,math.NT,ChatGPT,openai,During the preparation of this work the author(s) used ChatGPT in order to improve the write-up of the article.
2405.07068,https://arxiv.org/abs/2405.07068,2024-05,math.OC,ChatGPT,openai,"from ChatGPT: Advances in Modeling Techniques: Over the years, there has been a significant advancement in modeling techniques for catastrophe events. Traditional approaches have evolved into more sophisticated and comprehensive models, integrating geospatial data, climate variables, and socioeconomic factors. The use of high-resolution data, remote sensing, and machine learning algorithms has improved the accuracy and precision of catastrophe models."
2405.07068,https://arxiv.org/abs/2405.07068,2024-05,math.OC,XGBoost,,"We experiment with two standard machine learning models, logistic regression and XGBoost."
2405.07068,https://arxiv.org/abs/2405.07068,2024-05,math.OC,logistic regression,,"We experiment with two standard machine learning models, logistic regression and XGBoost."
2405.10897,https://arxiv.org/abs/2405.10897,2024-05,math.OC,ChatGPT3.5,openai,"\section{ChatGPT3.5} Optimization algorithms play a pivotal role in solving a wide array of real-world problems spanning from engineering design to machine learning model tuning. Among these, the GENO (GENeric Optimizer) algorithm stands out for its simplicity, versatility, and effectiveness in handling various optimization tasks. However, the performance of such algorithms heavily relies on the choice of parameters and strategies, particularly in determining suitable step lengths during the optimization process."
2405.16786,https://arxiv.org/abs/2405.16786,2024-05,math.RT,ChatGPT,openai,We express our appreciation to ChatGPT for their assistance with proofreading.
2406.19231,https://arxiv.org/abs/2406.19231,2024-06,math.CO,TxGraffiti,other,This paper proves a conjecture generated by the artificial intelligence conjecturing program called \emph{TxGraffiti}.
2406.12152,https://arxiv.org/abs/2406.12152,2024-06,math.NT,ChatGPT,openai,"During the preparation of this work, the authors used \textit{ChatGPT}, \textit{geogebra}, and \textit{Wolfram Alpha} for text polishing and for verifying or evaluating certain symbolic computations, including integrals, derivatives, and algebraic simplifications."
2406.12152,https://arxiv.org/abs/2406.12152,2024-06,math.NT,Wolfram Alpha,,"During the preparation of this work, the authors used \textit{ChatGPT}, \textit{geogebra}, and \textit{Wolfram Alpha} for text polishing and for verifying or evaluating certain symbolic computations, including integrals, derivatives, and algebraic simplifications."
2406.12152,https://arxiv.org/abs/2406.12152,2024-06,math.NT,geogebra,,"During the preparation of this work, the authors used \textit{ChatGPT}, \textit{geogebra}, and \textit{Wolfram Alpha} for text polishing and for verifying or evaluating certain symbolic computations, including integrals, derivatives, and algebraic simplifications."
2406.06855,https://arxiv.org/abs/2406.06855,2024-06,math.OC,DistilBERT-base-uncased,,"To showcase the versatility of our scheduling algorithm regardless of the underlying prediction model, we study three models fine-tuned based on a pre-trained language model (DistilBERT-base-uncased~\citep{SanhDeChWo19}): empirical risk minimization (ERM), reweighted ERM that upsamples toxic comments, and a simple distributionally robust model trained to optimize worst-group performance over target demographic groups (GroupDRO~\citep{SagawaKoHaLi19})."
2406.06855,https://arxiv.org/abs/2406.06855,2024-06,math.OC,deep Q-Networks,,"Second, we study a black-box approach scheduling using deep reinforcement learning methods (DRL), where we use a Q-learning method to estimate the value function using a feedforward neural network (deep Q-Networks~\citep{MnihKaSiGrAnWiRi13}), where the value function uses predicted class label from the language model as its state."
2406.10958,https://arxiv.org/abs/2406.10958,2024-06,math.OC,City-LEO,,"To alleviate the limitations, in this paper we make an early attempt to propose an innovative LLM-embedded agent, City-LEO."
2406.10958,https://arxiv.org/abs/2406.10958,2024-06,math.OC,GPT-4.0,openai,We conduct relevancy and accuracy tests using GPT-4.0 and construct an agent framework based on Langchain (a typical framework for developing LLM-driven applications).
2406.10958,https://arxiv.org/abs/2406.10958,2024-06,math.OC,Langchain,,We conduct relevancy and accuracy tests using GPT-4.0 and construct an agent framework based on Langchain (a typical framework for developing LLM-driven applications).
2406.13226,https://arxiv.org/abs/2406.13226,2024-06,math.OC,Chatgpt(3.5) AI tools,openai,"We acknowledge Chatgpt(3.5) AI tools, which are used to rephrase, edit and polish the author's written text for spelling, grammar, or general style."
2406.00701,https://arxiv.org/abs/2406.00701,2024-06,math.ST,OpenAI text-embedding-ada-02 model,openai,"Subsequently, we convert the text in the sentencing documents related to the criminal facts (see middle box in Figure \ref{Figure document example}) into high-dimensional 1536-dimensional vectors using the OpenAI text-embedding-ada-02 model (\url{https://openai.com/blog/new-and-improved-embedding-model})."
2406.03424,https://arxiv.org/abs/2406.03424,2024-06,math.ST,Generative AI,unnamed,"Generative AI, spell-checking, search engines, and other similar tools were occasionally used by the authors to assist with the writing of this paper; the errors are all human."
2407.01152,https://arxiv.org/abs/2407.01152,2024-07,math.AC,Google's AI Note,google,"I asked for a specific reference from Google's AI Note: In the 4th Edition (2015), the specific definition of grevlex is found in Chapter 2, Section 2, Definition 6."
2407.01152,https://arxiv.org/abs/2407.01152,2024-07,math.AC,Magma,,The computer algebra package Magma \cite{magma:97} was very useful in this work. It was used to test and confirm many hypotheses in low dimensions for small primes.
2407.12840,https://arxiv.org/abs/2407.12840,2024-07,math.CT,\Lean,,All results in this paper have been fully formalized in the \Lean proof assistant.
2407.02607,https://arxiv.org/abs/2407.02607,2024-07,math.DG,Large Language Models (LLMs),unnamed,Large Language Models (LLMs) were used primarily for language polishing and text editing.
2407.20406,https://arxiv.org/abs/2407.20406,2024-07,math.GR,\lean,,"As a proof of concept, some parts of this thesis were formalized in \lean."
2407.05451,https://arxiv.org/abs/2407.05451,2024-07,math.OC,Grammarly,,"During the preparation of this work, the authors used Grammarly to improve readability and language."
2407.07924,https://arxiv.org/abs/2407.07924,2024-07,math.OC,GPT-3.5 (gpt-3.5-turbo),openai,We compare the finetuned Qwen model against two prompt-based models: GPT-3.5 (gpt-3.5-turbo)~\cite{ouyang2022training} and GPT-4~\cite{openai2023gpt4} under our OptLLM framework.
2407.07924,https://arxiv.org/abs/2407.07924,2024-07,math.OC,GPT-4,openai,We compare the finetuned Qwen model against two prompt-based models: GPT-3.5 (gpt-3.5-turbo)~\cite{ouyang2022training} and GPT-4~\cite{openai2023gpt4} under our OptLLM framework.
